net,length_um
_2492_,7.64
_2744_,7.64
_3327_,7.64
_3375_,7.64
_3377_,7.64
_2128_,7.62
net118,7.62
psum_out0[7],7.61
_0633_,7.605
_1799_,7.6
_3206_,7.6
_0105_,7.58
_1474_,7.58
_1557_,7.58
psum_out0[0],7.58
psum_out0[8],7.58
u_pe_array.u_fifo2.buffer\[5\]\[2\],7.58
_2169_,7.56
_2327_,7.56
_2496_,7.56
_2994_,7.56
_3008_,7.56
_3334_,7.56
net216,7.56
net266,7.56
_1615_,7.54
_2105_,7.54
_2653_,7.54
_2774_,7.54
_1017_,7.52
_2865_,7.52
_2977_,7.52
_2996_,7.52
net115,7.52
net301,7.52
_0213_,7.485
_1252_,7.48
_1633_,7.46
net352,7.46
net558,7.46
net563,7.46
_1461_,7.44
_2759_,7.44
_1934_,7.43
_2793_,7.42
net405,7.42
_0868_,7.405
_0393_,7.4
_1881_,7.4
_2610_,7.4
_3143_,7.4
u_pe_array.u_fifo1.count\[1\],7.4
u_pe_array.u_fifo2.buffer\[0\]\[2\],7.4
psum_out1[8],7.37
_2102_,7.36
net557,7.36
_0111_,7.34
_0217_,7.34
_0401_,7.34
net703,7.34
_0007_,7.32
_0350_,7.32
_1472_,7.32
_1581_,7.32
_1695_,7.32
_1731_,7.32
_2645_,7.32
_3150_,7.32
net535,7.32
_0250_,7.3
_0904_,7.3
_1783_,7.3
_2414_,7.3
_0226_,7.26
_0334_,7.26
_2209_,7.26
_2220_,7.26
net164,7.26
h_in0[2],7.25
_0576_,7.245
_2260_,7.24
_2572_,7.24
u_pe_array.u_fifo1.buffer\[4\]\[6\],7.24
net628,7.24
_0257_,7.22
_0483_,7.22
_2193_,7.22
_2287_,7.22
u_pe_array.g_pe_row\[3\].g_pe_col\[1\].u_pe.move_reg\[10\],7.22
u_pe_array.u_fifo2.buffer\[5\]\[7\],7.22
u_pe_array.u_fifo2.buffer\[8\]\[0\],7.22
net119,7.22
net402,7.22
net711,7.22
net736,7.22
net778,7.22
net827,7.22
_1294_,7.2
_1313_,7.2
_1949_,7.2
_2471_,7.2
_2687_,7.2
_0606_,7.18
_0937_,7.18
_1766_,7.18
_1795_,7.18
_1874_,7.18
_2553_,7.18
_3119_,7.18
_3212_,7.18
_3387_,7.18
u_pe_array.u_fifo2.buffer\[2\]\[9\],7.18
u_pe_array.u_fifo2.buffer\[8\]\[10\],7.18
u_pe_array.u_fifo2.buffer\[8\]\[6\],7.18
net739,7.18
net785,7.18
_2697_,7.17
_0556_,7.165
_1556_,7.165
_0019_,7.16
_2752_,7.16
_0451_,7.14
_2398_,7.14
_2555_,7.14
_3198_,7.14
_3329_,7.14
_3383_,7.14
_3437_,7.14
u_pe_array.g_pe_row\[3\].g_pe_col\[2\].u_pe.w_reg\[1\],7.14
net291,7.14
net440,7.14
net562,7.14
_1199_,7.12
_2657_,7.12
_3394_,7.12
_0555_,7.105
_0669_,7.105
_0944_,7.1
_0969_,7.1
_2341_,7.1
_3127_,7.1
_3181_,7.1
_3280_,7.1
u_pe_array.g_pe_row\[0\].g_pe_col\[2\].u_pe.move_reg\[12\],7.1
u_pe_array.u_fifo2.buffer\[6\]\[0\],7.1
net44,7.1
net370,7.1
net508,7.1
net555,7.1
net622,7.1
net706,7.1
_2746_,7.09
_1159_,7.08
_1583_,7.08
_2632_,7.08
_2702_,7.08
net476,7.08
_0326_,7.06
_0744_,7.06
_0955_,7.06
_1723_,7.06
_1841_,7.06
_2635_,7.06
_3174_,7.06
u_pe_array.u_fifo1.buffer\[7\]\[10\],7.06
net259,7.06
net265,7.06
net494,7.06
_1590_,7.055
_2570_,7.04
_2689_,7.04
_3227_,7.04
w_in_flat[5],7.03
_0800_,6.98
_1055_,6.98
_1531_,6.98
_2524_,6.98
_2835_,6.98
_3065_,6.98
_3155_,6.98
_3237_,6.98
net128,6.98
net381,6.98
net722,6.98
_1039_,6.96
_3161_,6.96
u_pe_array.g_pe_row\[2\].g_pe_col\[2\].u_pe.move_reg\[7\],6.96
_1316_,6.94
_2926_,6.94
_0041_,6.925
_0187_,6.92
_0297_,6.92
_1116_,6.91
_0045_,6.88
_0337_,6.88
_0405_,6.88
_0444_,6.88
_2479_,6.88
net139,6.88
net592,6.88
net610,6.88
_1849_,6.86
_1873_,6.86
_1961_,6.86
_2045_,6.86
_2755_,6.86
_2786_,6.86
_0435_,6.84
_0607_,6.84
_1332_,6.84
net114,6.84
net784,6.84
_0684_,6.825
_1134_,6.82
_2364_,6.82
_2656_,6.82
_0114_,6.8
net136,6.8
_0982_,6.78
_2629_,6.78
_2771_,6.78
_0115_,6.76
_0316_,6.76
_2003_,6.76
_2303_,6.76
_3045_,6.76
_3240_,6.76
_3252_,6.76
u_pe_array.u_fifo2.buffer\[0\]\[11\],6.76
net155,6.76
net380,6.76
net426,6.76
net572,6.76
net642,6.76
_1249_,6.74
_1285_,6.74
_1562_,6.74
_2722_,6.74
_2790_,6.74
_3170_,6.74
u_pe_array.u_fifo1.buffer\[1\]\[2\],6.74
u_pe_array.u_fifo1.buffer\[7\]\[1\],6.74
net509,6.74
_0222_,6.72
_0268_,6.72
_0344_,6.72
_1188_,6.72
_1840_,6.72
_2032_,6.72
_2412_,6.72
_3131_,6.72
_3233_,6.72
_3261_,6.72
_3294_,6.72
_3322_,6.72
u_pe_array.u_fifo1.buffer\[5\]\[0\],6.72
net357,6.72
net554,6.72
_0807_,6.7
_0881_,6.7
_2356_,6.7
_2557_,6.7
_0661_,6.685
_1348_,6.66
_1721_,6.66
_1845_,6.66
_3385_,6.66
net635,6.66
_0648_,6.645
_1390_,6.64
_1408_,6.64
_1535_,6.64
_1604_,6.64
_2129_,6.64
_2203_,6.64
_3221_,6.64
_3277_,6.64
_3295_,6.64
_3305_,6.64
u_pe_array.u_fifo1.buffer\[1\]\[4\],6.64
u_pe_array.u_fifo1.buffer\[4\]\[3\],6.64
u_pe_array.u_fifo2.buffer\[4\]\[0\],6.64
net594,6.64
net698,6.64
net717,6.64
_2885_,6.63
_1571_,6.62
_2073_,6.62
_2962_,6.62
u_pe_array.u_fifo2.buffer\[4\]\[12\],6.62
_2344_,6.615
_0776_,6.6
_0843_,6.6
_0935_,6.6
_1119_,6.6
_1227_,6.6
_1358_,6.6
_1383_,6.6
_1609_,6.6
_1684_,6.6
_2516_,6.6
_2895_,6.6
_3199_,6.6
u_pe_array.g_pe_row\[2\].g_pe_col\[0\].u_pe.move_reg\[11\],6.6
net79,6.6
net232,6.6
net236,6.6
net354,6.6
net427,6.6
net518,6.6
net536,6.6
_1382_,6.58
_2201_,6.58
_2623_,6.54
_2799_,6.54
_1563_,6.52
_2764_,6.52
_2907_,6.52
u_pe_array.g_pe_row\[2\].g_pe_col\[3\].u_pe.w_buffer\[0\],6.52
net262,6.52
net305,6.52
net499,6.52
net528,6.52
net530,6.52
net650,6.52
net690,6.52
net763,6.52
_1078_,6.5
_2194_,6.5
_2924_,6.5
net234,6.5
net280,6.5
net452,6.5
_0200_,6.48
_0380_,6.48
_0382_,6.48
_0930_,6.48
_1859_,6.48
net469,6.48
net777,6.48
_0628_,6.465
net230,6.46
net615,6.44
_0062_,6.42
_0374_,6.42
_0474_,6.42
_2535_,6.42
_2921_,6.42
net730,6.42
_0121_,6.4
_0922_,6.4
_3016_,6.4
_3048_,6.4
_3080_,6.4
_3314_,6.4
u_fsm.next_state\[0\],6.4
net149,6.4
_0219_,6.38
_0831_,6.38
net120,6.38
net733,6.38
_0712_,6.365
_0139_,6.36
_1200_,6.36
_3285_,6.36
_1681_,6.35
_0567_,6.325
_0629_,6.325
_1550_,6.32
_1765_,6.32
_2785_,6.32
_3159_,6.32
net484,6.32
_0566_,6.305
_0636_,6.305
_0637_,6.305
_0145_,6.3
_0153_,6.3
_0796_,6.3
_0813_,6.3
_0942_,6.3
_1614_,6.3
_1899_,6.3
_1924_,6.3
_2576_,6.3
_2588_,6.3
_3416_,6.3
_3420_,6.3
u_pe_array.u_fifo1.buffer\[1\]\[7\],6.3
u_pe_array.u_fifo2.buffer\[2\]\[6\],6.3
net333,6.3
_0068_,6.28
_1037_,6.28
_1584_,6.28
_2900_,6.28
_2918_,6.28
_2984_,6.28
_0227_,6.26
_0400_,6.26
_0995_,6.26
_1447_,6.26
_2925_,6.26
_3389_,6.26
_3422_,6.26
u_pe_array.g_pe_row\[0\].g_pe_col\[3\].u_pe.move_reg\[7\],6.26
u_pe_array.u_fifo1.buffer\[0\]\[8\],6.26
u_pe_array.u_fifo1.buffer\[2\]\[11\],6.26
u_pe_array.u_fifo1.buffer\[5\]\[10\],6.26
u_pe_array.u_fifo1.buffer\[7\]\[9\],6.26
u_pe_array.u_fifo2.buffer\[5\]\[10\],6.26
u_pe_array.u_fifo2.buffer\[6\]\[11\],6.26
net433,6.26
net559,6.26
net614,6.26
_2909_,6.24
_0683_,6.225
rst_n,6.21
_1105_,6.2
_1852_,6.2
_1885_,6.2
_1979_,6.2
_1092_,6.18
_1172_,6.18
_1610_,6.18
_2186_,6.18
_2206_,6.18
_2384_,6.18
_2777_,6.18
_2836_,6.18
_3355_,6.18
_3403_,6.18
_3413_,6.18
_3425_,6.18
net242,6.18
_0508_,6.165
_0622_,6.165
_1013_,6.16
_1555_,6.16
_1856_,6.16
_2917_,6.16
net178,6.16
_0989_,6.14
_1296_,6.14
_2619_,6.14
_3123_,6.14
_3193_,6.14
_3346_,6.14
_3374_,6.14
_3430_,6.14
net168,6.14
net237,6.14
net300,6.14
net306,6.14
net312,6.14
net415,6.14
net491,6.14
net495,6.14
net540,6.14
net556,6.14
net766,6.14
_0055_,6.08
_2394_,6.08
_2852_,6.08
net511,6.08
_0519_,6.065
_0533_,6.065
_0617_,6.065
_1106_,6.06
_1225_,6.06
_1605_,6.06
_1770_,6.06
_1846_,6.06
_2655_,6.06
_3316_,6.06
u_pe_array.g_pe_row\[1\].g_pe_col\[0\].u_pe.move_reg\[8\],6.06
net506,6.06
_0466_,6.055
net375,6.04
net447,6.04
net483,6.04
net525,6.04
_0021_,6.02
_0329_,6.02
_0927_,6.02
_1136_,6.02
_1713_,6.02
_2482_,6.02
_0510_,6.005
_0592_,6.005
_0070_,6
_1460_,6
_0244_,5.98
_0978_,5.98
net569,5.98
net684,5.98
_0530_,5.965
_0373_,5.96
_3089_,5.96
net823,5.96
_0086_,5.94
u_pe_array.g_pe_row\[3\].g_pe_col\[0\].u_pe.move_reg\[11\],5.94
_0265_,5.92
net127,5.92
net691,5.92
_0790_,5.9
_1498_,5.9
_2845_,5.9
_1379_,5.86
_1640_,5.86
_2393_,5.86
_0513_,5.855
_1176_,5.855
_0182_,5.84
_0295_,5.84
_0604_,5.84
_0751_,5.84
_1245_,5.84
_1465_,5.84
_1903_,5.84
_2761_,5.84
_2782_,5.84
_3255_,5.84
_3378_,5.84
_3431_,5.84
u_pe_array.u_fifo1.buffer\[5\]\[8\],5.84
u_pe_array.u_fifo2.buffer\[3\]\[10\],5.84
u_pe_array.u_fifo2.buffer\[5\]\[8\],5.84
net408,5.84
net576,5.84
net701,5.84
net774,5.84
_1022_,5.82
_1436_,5.82
_1545_,5.82
_1895_,5.82
_2074_,5.82
_2228_,5.82
_2939_,5.82
_3370_,5.82
_0656_,5.805
_2082_,5.805
_0014_,5.8
_0069_,5.8
_0102_,5.8
_0125_,5.8
_0127_,5.8
_0173_,5.8
_0190_,5.8
_0402_,5.8
_0964_,5.8
_1115_,5.8
_1255_,5.8
_1516_,5.8
_1669_,5.8
_1719_,5.8
_1815_,5.8
_3168_,5.8
_3201_,5.8
_3304_,5.8
_3343_,5.8
_3351_,5.8
_3368_,5.8
_3399_,5.8
net390,5.8
_2500_,5.77
_0459_,5.765
net211,5.76
_1570_,5.75
_0239_,5.74
_0822_,5.74
_1203_,5.74
_1323_,5.74
_1998_,5.74
_2083_,5.74
_2122_,5.74
_0033_,5.72
_1503_,5.72
_2185_,5.72
_2400_,5.72
_2646_,5.72
_2661_,5.72
_3164_,5.72
_3320_,5.72
u_pe_array.u_fifo1.buffer\[0\]\[5\],5.72
u_pe_array.u_fifo2.buffer\[5\]\[6\],5.72
net152,5.72
net274,5.72
net549,5.72
net596,5.72
_0299_,5.7
_1522_,5.7
_1561_,5.7
_1622_,5.7
_1149_,5.68
_1215_,5.68
_1387_,5.68
_1451_,5.68
_1552_,5.68
_1619_,5.68
_1641_,5.68
_2436_,5.68
_2855_,5.68
_3100_,5.68
_3256_,5.68
_3265_,5.68
_3332_,5.68
_3337_,5.68
_3360_,5.68
net112,5.68
net201,5.68
net239,5.68
net298,5.68
net310,5.68
net458,5.68
net524,5.68
_0572_,5.645
_0412_,5.64
psum_out0[3],5.63
psum_out1[3],5.63
_2118_,5.62
_2177_,5.62
_2480_,5.62
net235,5.62
net487,5.62
net630,5.62
net754,5.62
_0550_,5.605
_0146_,5.6
_1363_,5.6
_1409_,5.6
_2048_,5.6
_2359_,5.6
_2432_,5.6
_2906_,5.6
_3068_,5.6
_3076_,5.6
u_pe_array.g_pe_row\[1\].g_pe_col\[3\].u_pe.move_reg\[11\],5.6
net657,5.6
_1636_,5.58
_1797_,5.58
net243,5.58
net251,5.58
net441,5.58
net561,5.58
_0223_,5.56
_1108_,5.56
_1337_,5.56
_2135_,5.56
_0674_,5.555
_2819_,5.535
_2276_,5.52
_2682_,5.52
net397,5.52
net436,5.52
net477,5.52
net568,5.52
_2409_,5.5
_2736_,5.5
_3396_,5.5
u_fsm.en,5.5
net97,5.5
net552,5.5
net767,5.495
_0481_,5.48
_1164_,5.48
_1232_,5.48
_1319_,5.48
_2179_,5.48
_2251_,5.48
_2659_,5.48
_2676_,5.48
u_pe_array.g_pe_row\[3\].g_pe_col\[3\].u_pe.move_reg\[10\],5.48
u_pe_array.u_fifo1.buffer\[7\]\[3\],5.48
_0090_,5.46
_0118_,5.46
_0148_,5.46
_0740_,5.46
_0873_,5.46
_1142_,5.46
_2023_,5.46
_2027_,5.46
_2107_,5.46
_2530_,5.46
_3011_,5.46
net438,5.46
net445,5.46
net798,5.46
_0460_,5.445
_2710_,5.44
_3069_,5.44
_0206_,5.435
_0654_,5.435
_0665_,5.435
psum_out1[12],5.41
_0529_,5.405
_2002_,5.4
_2190_,5.4
_2361_,5.4
_2483_,5.4
_2532_,5.4
_2775_,5.4
_2805_,5.4
_2951_,5.4
_2964_,5.4
_3038_,5.4
_3101_,5.4
u_pe_array.u_fifo1.buffer\[2\]\[8\],5.4
net134,5.4
net598,5.4
net758,5.4
net791,5.4
_0035_,5.38
_0089_,5.38
_0254_,5.38
_0270_,5.38
_0336_,5.38
_0818_,5.38
_1063_,5.38
_1803_,5.38
_1837_,5.38
_2438_,5.38
_3129_,5.38
_3186_,5.38
_3328_,5.38
_3400_,5.38
u_pe_array.g_pe_row\[0\].g_pe_col\[1\].u_pe.move_reg\[7\],5.38
u_pe_array.g_pe_row\[2\].g_pe_col\[3\].u_pe.move_reg\[6\],5.38
u_pe_array.g_pe_row\[3\].g_pe_col\[3\].u_pe.move_reg\[9\],5.38
u_pe_array.u_fifo1.buffer\[4\]\[11\],5.38
u_pe_array.u_fifo1.buffer\[7\]\[11\],5.38
u_pe_array.u_fifo2.buffer\[3\]\[11\],5.38
u_pe_array.u_fifo2.buffer\[5\]\[9\],5.38
u_pe_array.u_fifo2.buffer\[6\]\[6\],5.38
net514,5.38
net547,5.38
_1230_,5.36
_1844_,5.36
_0980_,5.35
_0091_,5.34
_0915_,5.34
_1325_,5.34
_1326_,5.34
_1691_,5.34
_2111_,5.34
_2268_,5.34
_2402_,5.34
_2724_,5.34
_3125_,5.34
_3220_,5.34
_3266_,5.34
_3290_,5.34
_3333_,5.34
_3341_,5.34
_3345_,5.34
_3391_,5.34
u_pe_array.g_pe_row\[1\].g_pe_col\[2\].u_pe.move_reg\[8\],5.34
u_pe_array.u_fifo1.buffer\[0\]\[10\],5.34
u_pe_array.u_fifo1.buffer\[1\]\[11\],5.34
u_pe_array.u_fifo2.buffer\[0\]\[10\],5.34
net364,5.34
net366,5.34
net545,5.34
_0497_,5.305
_0524_,5.305
_0001_,5.28
_1673_,5.28
_2642_,5.28
_2904_,5.28
_2920_,5.28
_3342_,5.28
_3406_,5.28
_0502_,5.265
_0473_,5.26
_0910_,5.26
_0960_,5.26
_0975_,5.26
_1036_,5.26
_1043_,5.26
_1097_,5.26
_1279_,5.26
_1344_,5.26
_1360_,5.26
_1505_,5.26
_1586_,5.26
_1644_,5.26
_1699_,5.26
_1759_,5.26
_1835_,5.26
_1892_,5.26
_1898_,5.26
_1945_,5.26
_2245_,5.26
_2454_,5.26
_2692_,5.26
_2816_,5.26
_3117_,5.26
_3196_,5.26
_3203_,5.26
_3232_,5.26
_3372_,5.26
_3393_,5.26
net43,5.26
net207,5.26
net455,5.26
_0172_,5.24
_0825_,5.24
_1764_,5.24
_2501_,5.24
_1514_,5.22
_1647_,5.22
_1650_,5.22
_1677_,5.22
_1936_,5.22
_1957_,5.22
_1994_,5.22
_2143_,5.22
_2338_,5.22
_2605_,5.22
_2630_,5.22
_2708_,5.22
_2985_,5.22
_3022_,5.22
_3111_,5.22
_3135_,5.22
_3171_,5.22
_3191_,5.22
_3210_,5.22
_3231_,5.22
_3275_,5.22
_3299_,5.22
net248,5.22
net256,5.22
net329,5.22
net414,5.22
_0918_,5.18
_0824_,5.16
_1356_,5.16
_2877_,5.16
net522,5.16
_1165_,5.14
_2114_,5.14
_2252_,5.14
_2715_,5.14
_2822_,5.14
_2829_,5.14
_2863_,5.14
_3034_,5.14
_3340_,5.14
u_pe_array.g_pe_row\[3\].g_pe_col\[3\].u_pe.move_reg\[6\],5.14
net113,5.14
net195,5.14
net264,5.14
net378,5.14
net478,5.14
net496,5.14
net212,5.12
net253,5.12
net279,5.12
net340,5.12
net341,5.12
net450,5.12
net454,5.12
net513,5.12
_1151_,5.095
_0154_,5.085
_0498_,5.085
_0635_,5.085
_0658_,5.085
_0345_,5.07
_1345_,5.06
_1606_,5.06
_1914_,5.06
u_pe_array.g_pe_row\[1\].g_pe_col\[3\].u_pe.w_buffer\[1\],5.06
net422,5.06
net715,5.06
net781,5.06
_0042_,5.04
_0073_,5.04
_1378_,5.04
_1624_,5.04
_2079_,5.04
_2472_,5.04
_2869_,5.04
net474,5.04
net683,5.04
_0271_,5.02
_1190_,5.02
_1567_,5.02
_2521_,5.02
_2902_,5.02
_3042_,5.02
net396,5.02
net702,5.02
_0385_,5
_0387_,5
_0438_,5
_1186_,5
_1476_,5
_1527_,5
_1745_,5
_1986_,5
_2154_,5
_2232_,5
_2846_,5
net196,5
net538,5
net678,5
_0714_,4.985
_1018_,4.98
_0664_,4.975
psum_out1[2],4.95
_0619_,4.945
_1150_,4.94
_1386_,4.94
_1511_,4.94
_2055_,4.94
_2225_,4.94
_2424_,4.94
net646,4.94
_0623_,4.925
_0209_,4.92
_0292_,4.92
_0945_,4.92
_0976_,4.92
_1281_,4.92
_1542_,4.92
_1627_,4.92
_1678_,4.92
_1929_,4.92
_2310_,4.92
_2872_,4.92
_2878_,4.92
_3205_,4.92
_3228_,4.92
_3234_,4.92
_3359_,4.92
_3398_,4.92
u_pe_array.g_pe_row\[0\].g_pe_col\[1\].u_pe.move_reg\[10\],4.92
u_pe_array.g_pe_row\[3\].g_pe_col\[0\].u_pe.w_buffer\[1\],4.92
u_pe_array.g_pe_row\[3\].g_pe_col\[2\].u_pe.move_reg\[7\],4.92
u_pe_array.u_fifo1.buffer\[4\]\[12\],4.92
u_pe_array.u_fifo1.buffer\[8\]\[7\],4.92
u_pe_array.u_fifo2.buffer\[3\]\[6\],4.92
u_pe_array.u_fifo2.buffer\[6\]\[7\],4.92
net151,4.92
net351,4.92
net377,4.92
_1643_,4.905
_1271_,4.9
_2059_,4.9
_2831_,4.9
_0667_,4.885
_0061_,4.88
_0310_,4.88
_0371_,4.88
_0482_,4.88
_1133_,4.88
_1389_,4.88
_1448_,4.88
_1541_,4.88
_1601_,4.88
_2427_,4.88
_2429_,4.88
_2513_,4.88
_2590_,4.88
_2598_,4.88
_3133_,4.88
_3250_,4.88
_3348_,4.88
_3402_,4.88
_3433_,4.88
u_pe_array.u_fifo1.buffer\[7\]\[6\],4.88
net326,4.88
net349,4.88
net565,4.88
_3014_,4.86
_0580_,4.845
_0706_,4.845
_0804_,4.82
_1085_,4.82
_1400_,4.82
_1559_,4.82
_1717_,4.82
_2162_,4.82
_2419_,4.82
_2538_,4.82
_2633_,4.82
_2638_,4.82
_3005_,4.82
_3272_,4.82
net609,4.82
_2850_,4.81
_0599_,4.8
_1248_,4.8
_1338_,4.8
_1491_,4.8
_1894_,4.8
_2049_,4.8
_2084_,4.8
_2213_,4.8
_2267_,4.8
_2531_,4.8
_2541_,4.8
_2552_,4.8
_2707_,4.8
_2734_,4.8
_2889_,4.8
_3066_,4.8
_3145_,4.8
_3187_,4.8
u_pe_array.u_fifo1.buffer\[2\]\[12\],4.8
net299,4.8
net473,4.8
net498,4.8
net587,4.8
_1114_,4.795
_0879_,4.78
_1707_,4.78
_2908_,4.78
_0290_,4.76
_0324_,4.76
_0984_,4.76
_0987_,4.76
_1515_,4.76
_1587_,4.76
_1690_,4.76
_1868_,4.76
_2097_,4.76
_2397_,4.76
_2551_,4.76
_3215_,4.76
_3390_,4.76
net220,4.76
net742,4.76
_2239_,4.74
_1739_,4.7
net275,4.7
net344,4.7
net376,4.7
_1147_,4.695
u_pe_array.u_fifo2.buffer\[2\]\[5\],4.685
_0361_,4.68
_2109_,4.68
_2182_,4.68
_2810_,4.68
_2821_,4.68
_3046_,4.68
net621,4.68
net210,4.66
net221,4.66
net319,4.66
net324,4.66
net428,4.66
net431,4.66
net442,4.66
net520,4.66
net573,4.66
net600,4.66
_0565_,4.625
_1051_,4.6
_2069_,4.6
net219,4.6
net482,4.6
net695,4.6
net794,4.6
net828,4.6
_0571_,4.585
_0574_,4.585
_0056_,4.58
_0177_,4.58
_0261_,4.58
_1040_,4.58
_1660_,4.58
_2088_,4.58
_2467_,4.58
_2578_,4.58
_2747_,4.58
_3013_,4.58
net110,4.58
net146,4.58
net169,4.58
net293,4.58
net603,4.58
net789,4.58
u_pe_array.u_fifo2.buffer\[2\]\[0\],4.565
_0008_,4.56
_0375_,4.56
_1069_,4.56
_1322_,4.56
_1365_,4.56
_2503_,4.56
_2911_,4.56
_2969_,4.56
net138,4.56
_3035_,4.555
_0058_,4.54
_0186_,4.54
_0269_,4.54
_0381_,4.54
_0853_,4.54
_0925_,4.54
_2741_,4.54
_2936_,4.54
_3044_,4.54
net42,4.54
_0523_,4.525
_2637_,4.52
_0888_,4.48
_1075_,4.48
_1317_,4.48
_1434_,4.48
_2965_,4.48
net719,4.48
net721,4.48
net825,4.48
_0017_,4.46
_0314_,4.46
_0372_,4.46
_0394_,4.46
_0423_,4.46
_0476_,4.46
_0594_,4.46
_0856_,4.46
_1863_,4.46
_2180_,4.46
_2244_,4.46
_2257_,4.46
_2625_,4.46
_2658_,4.46
_2663_,4.46
_2754_,4.46
_3344_,4.46
_3429_,4.46
u_pe_array.g_pe_row\[1\].g_pe_col\[3\].u_pe.move_reg\[8\],4.46
u_pe_array.g_pe_row\[2\].g_pe_col\[1\].u_pe.w_buffer\[1\],4.46
u_pe_array.u_fifo1.buffer\[1\]\[12\],4.46
u_pe_array.u_fifo1.buffer\[4\]\[9\],4.46
u_pe_array.u_fifo1.buffer\[5\]\[6\],4.46
u_pe_array.u_fifo1.buffer\[6\]\[12\],4.46
u_pe_array.u_fifo1.buffer\[8\]\[12\],4.46
u_pe_array.u_fifo2.buffer\[1\]\[10\],4.46
u_pe_array.u_fifo2.buffer\[2\]\[12\],4.46
u_pe_array.u_fifo2.buffer\[3\]\[9\],4.46
u_pe_array.u_fifo2.buffer\[7\]\[12\],4.46
net165,4.46
net217,4.46
net238,4.46
_0202_,4.44
_1065_,4.44
_1455_,4.44
_2302_,4.44
_3075_,4.44
_0487_,4.425
_0676_,4.425
_0260_,4.42
_0354_,4.42
_1521_,4.42
_1811_,4.42
_2167_,4.42
_2349_,4.42
_3175_,4.42
_3235_,4.42
_3273_,4.42
u_pe_array.u_fifo1.buffer\[3\]\[0\],4.42
net404,4.42
net517,4.42
_2498_,4.39
done,4.39
psum_out1[10],4.39
_0514_,4.385
_0625_,4.385
_0692_,4.385
_1304_,4.36
_1819_,4.36
_2006_,4.36
_2554_,4.36
_2766_,4.36
_3167_,4.36
_3172_,4.36
_3410_,4.36
u_pe_array.u_fifo1.buffer\[6\]\[11\],4.36
_0037_,4.34
_0052_,4.34
_0725_,4.34
_0917_,4.34
_1044_,4.34
_1118_,4.34
_1246_,4.34
_1588_,4.34
_1848_,4.34
_2214_,4.34
_2269_,4.34
_2308_,4.34
_2416_,4.34
_2494_,4.34
_2679_,4.34
_2772_,4.34
_3179_,4.34
_3310_,4.34
u_pe_array.g_pe_row\[2\].g_pe_col\[1\].u_pe.move_reg\[8\],4.34
u_pe_array.u_fifo1.buffer\[5\]\[5\],4.34
u_pe_array.u_fifo2.buffer\[5\]\[12\],4.34
net241,4.34
net283,4.34
net327,4.34
net343,4.34
net444,4.34
net575,4.34
net723,4.34
_0040_,4.305
_0137_,4.305
_0609_,4.305
_0541_,4.295
_0491_,4.24
_0793_,4.24
_1207_,4.24
_2508_,4.24
_2927_,4.24
net218,4.24
net225,4.24
_0084_,4.22
_1048_,4.22
_1295_,4.22
_1437_,4.22
_1580_,4.22
_2342_,4.22
_2368_,4.22
_2392_,4.22
_2767_,4.22
_3017_,4.22
net247,4.22
u_pe_array.g_pe_row\[1\].g_pe_col\[2\].u_pe.move_reg\[10\],4.2
net255,4.2
net269,4.2
net453,4.2
_0211_,4.165
_0215_,4.165
_0587_,4.165
_0679_,4.165
_0687_,4.165
_0003_,4.15
_1303_,4.14
_3058_,4.14
net131,4.14
net314,4.14
net461,4.14
net489,4.14
net751,4.14
_2589_,4.13
_0025_,4.12
_0027_,4.12
_0051_,4.12
_0185_,4.12
_0298_,4.12
_0351_,4.12
_0403_,4.12
_0429_,4.12
_1403_,4.12
_1658_,4.12
_1774_,4.12
_2420_,4.12
_2703_,4.12
u_pe_array.g_pe_row\[1\].g_pe_col\[2\].u_pe.w_reg\[1\],4.12
net98,4.12
net99,4.12
net109,4.12
net117,4.12
net157,4.12
net167,4.12
net419,4.12
net501,4.12
net651,4.12
net765,4.12
net802,4.12
u_pe_array.u_fifo2.buffer\[2\]\[2\],4.105
_0138_,4.1
_0309_,4.1
_0437_,4.1
_0919_,4.1
_1891_,4.1
_2534_,4.1
net101,4.1
net307,4.1
net439,4.1
_0228_,4.08
_0317_,4.08
_0433_,4.08
_1213_,4.08
_1507_,4.08
_2982_,4.08
net384,4.08
net652,4.08
_0471_,4.045
_1102_,4.02
_1484_,4.02
u_pe_array.u_fifo1.buffer\[5\]\[9\],4.02
net413,4.02
net708,4.02
net755,4.02
_0422_,4.005
_0095_,4
_0159_,4
_0169_,4
_0181_,4
_0224_,4
_0286_,4
_0369_,4
_1234_,4
_1284_,4
_1388_,4
_1435_,4
_1921_,4
_2486_,4
_2520_,4
_2694_,4
_2941_,4
_2946_,4
_3395_,4
u_pe_array.g_pe_row\[2\].g_pe_col\[3\].u_pe.move_reg\[12\],4
u_pe_array.g_pe_row\[3\].g_pe_col\[1\].u_pe.move_reg\[9\],4
u_pe_array.u_fifo1.buffer\[0\]\[12\],4
u_pe_array.u_fifo1.buffer\[0\]\[6\],4
u_pe_array.u_fifo1.buffer\[1\]\[10\],4
u_pe_array.u_fifo1.buffer\[2\]\[10\],4
u_pe_array.u_fifo1.buffer\[2\]\[9\],4
u_pe_array.u_fifo1.buffer\[4\]\[7\],4
u_pe_array.u_fifo1.buffer\[5\]\[7\],4
u_pe_array.u_fifo1.buffer\[7\]\[8\],4
